,usage_type,fuel_type,energy_kwh
5514,commercial,electric,803.008749699923
5515,commercial,electric,862.1838752567052
5516,residential,electric,176.37241311677826
5517,residential,electric,144.9125446572275
5518,residential,electric,153.55745636784843
5519,residential,electric,206.90713782939406
5520,residential,electric,213.58973981608318
5521,residential,electric,326.266066838519
5522,residential,electric,188.4719398944262
5523,industrial,electric,19524.092121272155
5524,residential,electric,215.44681053978093
5525,residential,electric,267.73426637150885
5526,commercial,electric,1117.0894700247702
5527,industrial,electric,41314.75842126739
5528,residential,electric,136.17544047049546
5529,residential,electric,225.8515555606008
5530,residential,electric,209.88484248641143
5531,residential,electric,187.09457465382306
5532,residential,electric,298.4915449541118
5533,commercial,electric,1324.3433360635443
5534,residential,electric,231.7387600777687
5535,commercial,electric,1759.8761726567525
5536,commercial,electric,568.1703179917155
5537,residential,electric,215.11269174717245
5538,residential,electric,281.0744808853679
5539,residential,electric,171.60358950296268
5540,residential,electric,178.00938489359845
5541,residential,electric,182.7501702283788
5542,industrial,electric,69895.5472464159
5543,residential,electric,167.87986823923276
5544,residential,electric,120.75803285981202
5545,residential,electric,211.05180020466872
5546,residential,electric,132.62145641612892
5547,residential,electric,143.12438177307948
5548,residential,electric,95.32137343284379
5549,residential,electric,125.32537121810954
5550,residential,electric,147.8060160744569
5551,other,electric,3843.411823686864
5552,residential,electric,146.0109657852488
5553,residential,electric,177.10242966317432
5554,residential,electric,183.54188956112375
5555,commercial,electric,1842.5630712839234
5556,commercial,electric,2922.4229210865133
5557,residential,electric,182.87661812384917
5558,residential,electric,195.5460600317134
5559,commercial,electric,972.0533217975529
5560,residential,electric,146.10944555837156
5561,industrial,electric,20589.702517405756
5562,residential,electric,96.74045932057513
5563,residential,electric,140.5121615239794
5564,residential,electric,132.1458498742842
5565,residential,electric,180.44408389803743
5566,commercial,electric,872.3041718512585
5567,residential,electric,249.57453024693902
5568,industrial,electric,40877.03111704861
5569,residential,electric,165.69301155533597
5570,residential,electric,69.74415070605346
5571,commercial,electric,1542.6959943815825
5572,residential,electric,180.86331399558634
5573,commercial,electric,1564.562514175849
5574,residential,electric,147.21033468849424
5575,residential,electric,151.8565230938243
5576,residential,electric,157.13564613711125
5577,residential,electric,153.53371112901866
5578,residential,electric,86.48275224558449
5579,commercial,electric,437.99960513397696
5580,residential,electric,250.13619610314555
5581,industrial,electric,19590.620691668424
5582,industrial,electric,28667.399265905067
5583,residential,electric,112.29162230772616
5584,commercial,electric,1499.5894215186556
5585,commercial,electric,1777.9990750336467
5586,commercial,electric,1484.1859799047347
5587,residential,electric,132.29232818652775
5588,residential,electric,199.36790212981091
5589,residential,electric,435.22327037848686
5590,industrial,electric,25904.439613118535
5591,other,electric,2038.8972531523698
5592,residential,electric,174.16455363151692
5593,residential,electric,212.40897119120626
5594,residential,electric,286.9628263155293
5595,commercial,electric,2670.370201391224
5596,commercial,electric,2328.652266148832
5597,residential,electric,121.47992655672194
5598,residential,electric,103.57360683712582
5599,commercial,electric,919.4342510557466
5600,industrial,electric,46520.13967792749
5601,residential,electric,107.5087517768924
5602,residential,electric,167.1027912339031
5603,residential,electric,191.53766785484805
5604,industrial,electric,6785.456816282874
5605,other,electric,5014.092851559397
5606,industrial,electric,32937.42373317838
5607,residential,electric,106.40018306061879
5608,commercial,electric,3207.1636329972766
5609,agriculture,electric,587.4598598834648
5610,industrial,electric,39487.98392763896
5611,residential,electric,178.50700826969376
5612,other,electric,8882.495935236922
5613,residential,electric,225.88078570100052
5614,commercial,electric,810.23799450865
5615,residential,electric,143.79150498004603
5616,agriculture,electric,535.1501148841667
5617,industrial,electric,19660.174069472214
5618,residential,electric,203.21613280403687
5619,residential,electric,116.41330244288073
5620,residential,electric,109.85796687739507
5621,residential,electric,202.3529751238692
5622,commercial,electric,2560.367679133861
5623,residential,electric,277.32048179106073
5624,industrial,electric,51855.55914035379
5625,commercial,electric,1597.8619480740333
5626,residential,electric,174.11899034442564
5627,other,electric,3727.913054641444
5628,commercial,electric,987.0156104986219
5629,residential,electric,281.2470337597294
5630,industrial,electric,24117.642657772893
5631,industrial,electric,72629.53688884192
5632,residential,electric,154.35842526551082
5633,commercial,electric,2631.6305464114453
5634,other,electric,3572.9931837904455
5635,industrial,electric,38087.8074331744
5636,residential,electric,262.3650966804187
5637,residential,electric,136.6023034110036
5638,agriculture,electric,660.0904588134355
5639,commercial,electric,506.7244102405231
5640,residential,electric,213.86997753510678
5641,residential,electric,214.19939585542366
5642,residential,electric,221.54577016541953
5643,residential,electric,131.36386372872286
5644,residential,electric,165.67927999483743
5645,residential,electric,141.93937099851877
5646,residential,electric,138.29394984698595
5647,residential,electric,276.8477282275842
5648,commercial,electric,2324.1802995263442
5649,residential,electric,221.63082183935887
5650,other,electric,3923.0067441736383
5651,residential,electric,148.440952762091
5652,residential,electric,321.59202032548177
5653,residential,electric,274.42920689630773
5654,agriculture,electric,961.5416918848513
5655,commercial,electric,2955.936813909559
5656,other,electric,5440.9762790052255
5657,residential,electric,136.67292109294613
5658,residential,electric,197.26548088101853
5659,commercial,electric,904.0926008531881
5660,commercial,electric,663.7103950987413
5661,commercial,electric,919.9641407776685
5662,residential,electric,206.72402375753833
5663,residential,electric,231.9873316370761
5664,residential,electric,100.16057526991358
5665,residential,electric,197.64674217934703
5666,industrial,electric,21799.846835879795
5667,agriculture,electric,750.4409338737495
5668,commercial,electric,2844.952914235569
5669,residential,electric,101.30755065462925
5670,residential,electric,119.25549871481624
5671,residential,electric,129.23850916003246
5672,residential,electric,205.13004146117106
5673,residential,electric,203.7070362809097
5674,residential,electric,186.13307979237928
5675,other,electric,4581.695811241326
5676,residential,electric,166.41894435869202
5677,residential,electric,135.13561615802732
5678,residential,electric,280.382638150978
5679,industrial,electric,30436.173854117267
5680,residential,electric,158.14047528091854
5681,residential,electric,144.18184189736766
5682,other,electric,5774.645527536703
5683,residential,electric,160.8609054903627
5684,commercial,electric,1194.8683869361437
5685,residential,electric,119.60497776516868
5686,commercial,electric,1361.0036128766567
5687,commercial,electric,1935.1337894984952
5688,commercial,electric,1189.1946409365564
5689,residential,electric,195.62491998498496
5690,residential,electric,239.06461405828293
5691,residential,electric,147.87097110085938
5692,residential,electric,137.45623105413068
5693,residential,electric,117.85720739380145
5694,residential,electric,242.9448854426938
5695,residential,electric,131.11280872616538
5696,residential,electric,248.38128641479412
5697,residential,electric,216.7071366460933
5698,commercial,electric,2165.44709040373
5699,industrial,electric,22155.590307255945
5700,residential,electric,101.06910920334201
5701,residential,electric,201.52181815006503
5702,commercial,electric,1683.5505555171674
5703,residential,electric,266.418669511588
5704,industrial,electric,106973.68592201729
5705,residential,electric,330.5367056161174
5706,residential,electric,150.33715425009106
5707,commercial,electric,1256.6439854268551
5708,residential,electric,171.94992527195117
5709,residential,electric,212.71382922820277
5710,industrial,electric,37282.779884269105
5711,other,electric,3386.3676528628075
5712,residential,electric,149.6757636857585
5713,industrial,electric,45126.05588544902
5714,residential,electric,138.34052272890048
5715,residential,electric,138.77072506864482
5716,residential,electric,141.99735820702293
5717,residential,electric,177.60989121202044
5718,agriculture,electric,497.72869588661365
5719,residential,electric,115.92247512186518
5720,residential,electric,106.00241817455708
5721,residential,electric,152.74667563592817
5722,residential,electric,91.01535914053694
5723,other,electric,8038.361783845363
5724,residential,electric,149.55096192932234
5725,commercial,electric,2034.8375407328012
5726,commercial,electric,1043.569918911344
5727,residential,electric,209.56844349120394
5728,residential,electric,167.08605611003694
5729,commercial,electric,1284.3518315701785
5730,residential,electric,147.66233044140043
5731,residential,electric,131.3293720662995
5732,agriculture,electric,540.4090098263034
5733,residential,electric,201.13946323698246
5734,residential,electric,156.4237570606275
5735,residential,electric,174.87084779577398
5736,industrial,electric,46543.89934281191
5737,residential,electric,198.13262692426747
5738,residential,electric,138.78478236687602
